ingestDate,id,dataProvider,query
2018-04-10T11:05:54.516144Z,1e0a219b773f8623bf24bb22f496c859,National Anthropological Archives,cat
2018-04-09T15:56:41.938103Z,1e1025ddd3bcd82496d73fd7e8fc3cd8,Getty Research Institute,cat
2018-03-06T15:34:21.290183Z,1e106063d02aaa5c5491efcf50733021,"UC Santa Barbara, Library, Department of Special Research Collections",cat
2018-03-06T15:50:09.657653Z,1e1300682a8c334cf767cc1c0b9820e1,"UC Santa Barbara, Library, Department of Special Research Collections",cat
2018-04-11T15:48:54.270662Z,1e13c0cdfd7ccff90b01d32206816723,Music Division. The New York Public Library,cat
2018-04-10T09:51:48.754750Z,1e1932919e887ec1cb547b32d8ede6c8,NMNH - Botany Dept.,cat
2018-02-13T14:25:41.582545Z,1e1a6566d4a8ce2712b1f9cc587243e9,United States Government Publishing Office (GPO),cat
2017-11-12T12:43:32.555152Z,1e1abe0d33e6198c2ab805475ef3bfad,Gerstein - University of Toronto,cat
2018-04-09T23:51:47.901819Z,1e1afd48b03f1d51687ce60285853859,Smithsonian American Art Museum,cat
2018-04-10T03:57:00.230825Z,1e1f8f052ab7404f68f6015f35c068af,NMNH - Anthropology Dept.,cat
2018-03-06T15:49:14.426881Z,1e29357bff1bbedec59f1c5340f13c7b,"UC Santa Barbara, Library, Department of Special Research Collections",cat
2018-03-06T16:03:45.877915Z,1e2d36f362e888ce117111db1e184676,"UC Santa Barbara, Library, Department of Special Research Collections",cat
2018-04-11T22:21:23.793817Z,1e2d3761178c85c6e3a4112b9b1ba1b3,['New York Public Library'],cat
2018-04-16T21:01:28.423841Z,1e347a62f710abe529a057b339490c45,"['UW Digital Collections', 'University of Wisconsin Digital Collections']",cat
2018-04-09T20:26:17.251671Z,1e36be0a7604bf014e0e1ac3ae5a9713,NMNH - Anthropology Dept.,cat
2018-04-12T06:53:04.641593Z,1e38581480b80899677f74413eeafb28,['University of North Carolina'],cat
2018-04-11T13:52:41.318609Z,1e3880bd9589f7283410a10e1767f539,Art and Picture Collection. The New York Public Library,cat
2018-03-20T14:38:39.559014Z,1e3928aee7bfbb9c6297b004aa346d31,Rhodes College. Crossroads to Freedom,cat
2018-02-13T14:19:14.767176Z,1e3a93697639f49ccb49264e422bb6e3,United States Government Publishing Office (GPO),cat
2018-02-14T09:26:04.673Z,1e3efda57e5b1638c18cf082577c361d,William J. Clinton Library,cat
2018-03-26T14:45:29.588300Z,1e3fe7fc108f4cf9682bf707d7353438,Minneapolis Institute of Arts,cat
2018-04-11T22:14:19.037850Z,1e402541cc55599ba6592a02d8f9c5ee,['Princeton University'],cat
2018-03-06T16:01:38.078462Z,1e4073d83733affa62d5748328200c94,"UC Santa Barbara, Library, Department of Special Research Collections",cat
2018-03-26T14:37:37.941270Z,1e42013b69059e86542358c0d0bd77c7,Iron Range Research Center,cat
2018-04-11T21:03:57.522574Z,1e43cfe9bbd7987923dfcc620af16846,George Arents Collection. The New York Public Library,cat
2016-03-30,1e44edbe9d1964297855ff760c907af3,University of Washington,cat
2018-04-12T03:05:29.118336Z,1e4b20c2e729c4bae72b74174f284ab0,['Universidad Complutense de Madrid'],cat
2018-03-06T19:02:44.346399Z,1e51419ed8a664e49aa9553f703c55b1,"California State University, Fresno",cat
2018-03-06T15:45:21.241630Z,1e52fb0d5e4528d19505302bcf63a423,"California State University, Fresno",cat
2018-02-13T14:41:01.670422Z,1e531aec6cf3aef1ce33240749044d22,United States Government Publishing Office (GPO),cat
2018-03-26T15:18:13.412076Z,1e55583465d20c4d3c4b03e57b7ae35c,Minneapolis Institute of Arts,cat
2018-02-14T09:26:04.673Z,1e56aa71143f4f02d4e733d2b059a220,National Archives at College Park - Still Pictures,cat
2018-04-11T18:14:26.948105Z,1e57588ed6a3bd2315a24b6e3b6f5458,Rare Book Division. The New York Public Library,cat
2018-03-26T14:31:53.013202Z,1e5aaa61fe3a0cce03cff303c6a18880,Minnesota Historical Society,cat
2018-03-06T17:00:04.922631Z,1e5abe337d6803828c5224da5b16d9e4,"UC Santa Barbara, Library, Department of Special Research Collections",cat
2018-04-09T18:08:31.673991Z,1e5abf3c916d5e38000ead726b521bde,Haywood County Public Library,cat
2017-11-12T14:22:46.556766Z,1e5d8a542135ac4c96658ab47a187e55,Brandeis University Libraries,cat
2018-03-06T16:30:54.001848Z,1e5f5aea3484fbb68721ed29991c09de,Los Angeles Public Library,cat
2018-04-12T01:57:12.218446Z,1e64a4da79a70dfd7871af94d7d34959,['University of Michigan'],cat
2018-04-09T17:50:39.496841Z,1e7176aeac693ba666cb4071d4589a01,East Carolina University,cat
2018-04-11T23:07:50.176280Z,1e75fd964b69f4e453bcfb004a589652,['University of North Carolina'],cat
2018-03-26T14:50:01.873989Z,1e7942a753c58c8ef046d72fce378341,Minneapolis Institute of Arts,cat
2018-03-06T15:51:13.552627Z,1e7cbd2ca294f8d16171630251bad8ba,"UC Santa Barbara, Library, Department of Special Research Collections",cat
2018-04-10T01:28:10.979620Z,1e81a27dde2361a3f71658370b092dd7,Smithsonian American Art Museum,cat
2018-03-06T16:55:40.073915Z,1e82a0ad2226ec172d75723221162b04,"UC Santa Barbara, Library, Department of Special Research Collections",cat
2018-04-12T05:56:38.659538Z,1e84f73aaf434108d6ae778904f40018,['Columbia University'],cat
2018-04-04T23:35:19.429809Z,1e86b1b4ec3716bbcc95abcf062e78d1,Weber State University - Stewart Library,cat
2018-02-14T09:26:04.673Z,1e8cea2226536373f184bcdea960c3cb,National Archives at College Park - Still PicturesNational Archives at College Park - Still Pictures,cat
2018-04-11T22:27:51.895387Z,1e8d0085b697b137b9a300d33554d4fe,['University of Michigan'],cat
2018-04-11T23:34:33.036971Z,1e91ce2032652dd323c43842f45a7871,['University of Michigan'],cat
2018-02-14T09:26:04.673Z,1e93a2c9755b0ec035459944997f7c3e,National Archives at College Park - Cartographic,cat
2018-03-06T17:00:36.219056Z,1e949a9ed38b4153d8ac1279368f0ca2,"UC Santa Barbara, Library, Department of Special Research Collections",cat
2018-04-10T12:30:27.935120Z,1e9620d442a4b2f44adbb4990922e1c4,National Air and Space Museum,cat
2018-04-12T05:54:27.388815Z,1e998ddefdccdf2374a1f47d872b3226,['Princeton University'],cat
2018-04-11T16:55:23.620695Z,1ea638ca37e73a474a1b9f2afb82aa4a,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Photography Collection. The New York Public Library",cat
2018-03-06T16:43:13.055923Z,1eaa3903d8821b4dcf2cb115ce6a930a,"California State University, Fresno",cat
2018-04-11T13:52:31.012428Z,1eab295359f7465683a18a52f76f77bc,Art and Picture Collection. The New York Public Library,cat
2018-03-14T13:20:01.422Z,1ead956ba47979a8410c9c30a5bab136,State Library of Ohio,cat
2018-04-10T19:40:01.400563Z,1eae3b5e4d252169a49efbde2e8ac3fc,National Museum of American History,cat
2018-03-06T19:48:55.554720Z,1eb1a34d21417ab9dbf42d33558dabf3,Indiana State Library,cat
2018-02-13T15:00:23.783666Z,1eb5196263823193c4b5170a7f3ad66d,United States Government Publishing Office (GPO),cat
2018-02-13T15:00:23.783666Z,1eb5196263823193c4b5170a7f3ad66d,United States Government Publishing Office (GPO),cat
2018-02-28T15:18:05.239549Z,1ebe22b7c6aa0197a8e580b3abcb30f1,Furman University,cat
2018-04-11T16:55:26.978835Z,1ec0534caf7a35a354b6a6f4b942994b,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Photography Collection. The New York Public Library",cat
2018-03-06T17:02:06.220722Z,1ecf6545d5463ae8c3bd8cacc80f34b8,"UC Santa Barbara, Library, Department of Special Research Collections",cat
2018-02-14T09:26:04.673Z,1ed2069771b102a938e9ea8337c57cb6,National Archives at College Park - Still PicturesNational Archives at College Park - Still Pictures,cat
2018-04-12T05:23:09.584128Z,1ed4baf973dc039f22aa4ca6be0f98ca,['Harvard University'],cat
2018-04-12T02:01:31.972491Z,1ed6c3189038527778771e75f0270f3c,['University of North Carolina'],cat
2016-03-29,1ed879c318bcfd09661da9c9b58bfdf7,University of Washington,cat
2018-04-10T15:03:41.666118Z,1ed8ea8284e7072c362814335f8930a8,Freer Gallery of Art and Arthur M. Sackler Gallery,cat
2017-11-12T13:43:15.965855Z,1ed8f4650c1683d69b4e28b91228d39c,U.S. National Library of Medicine,cat
2018-04-12T06:36:48.538705Z,1eddd2a57593c37222eabe3e5e3285a2,['University of Michigan'],cat
2018-03-06T16:11:39.886848Z,1ee6e67f9a8e0b0939cfa56387b7f1d8,Los Angeles Public Library,cat
2018-04-10T12:56:19.479370Z,1eea1933595e13d3746dc1d31196857a,Smithsonian American Art Museum,cat
2018-04-10T14:04:30.486787Z,1eee6e36213882d237ab6d1beb14deae,"Cooper Hewitt, Smithsonian Design Museum",cat
2018-04-09T21:04:12.191597Z,1eef83664d0cf0b174cb89a7a0cf7598,"Special Collections and University Archives, University of Massachusetts Amherst Libraries",cat
2018-03-26T15:00:04.155545Z,1ef388aab3dafd311fc409cc9dcc3811,Minneapolis Institute of Arts,cat
2018-02-13T15:00:03.354718Z,1ef3d9a2db9176844bf8c612aa5df085,United States Government Publishing Office (GPO),cat
2018-02-13T15:00:03.354718Z,1ef3d9a2db9176844bf8c612aa5df085,United States Government Publishing Office (GPO),cat
2017-11-12T14:22:33.717387Z,1ef5300cb3cc8a64448a86ff3051cfbf,Wellcome Library,cat
2018-04-09T16:01:25.799818Z,1efa8f9bfa3f15b5355790914099f821,Getty Research Institute,cat
2018-02-13T14:31:33.057063Z,1efbc8d86a045d26cc03ae708b333850,United States Government Publishing Office (GPO),cat
2018-03-06T16:45:33.931014Z,1efdf9f2d988473941fd4180d49be61e,Orange Public Library and History Center,cat
2018-02-05T21:49:54.819675Z,1f0065a257a7641927e02d2b0d3fb887,University of Southern California. Libraries,cat
2018-03-06T15:13:50.551939Z,1f02124c6dd48c23ee310612e4da322a,"UCLA, Library Special Collections, Charles E. Young Research Library",cat
2018-04-12T09:55:19.969778Z,1f0aea1b46a4f446606d57929a0a6763,['University of California'],cat
2018-04-09T18:14:19.605963Z,1f0dec75574051292beff30c6e447ec0,Rockingham Community College,cat
2017-04-03T22:30:45.072546Z,1f168cc783fb626afa7a32eb90d63557,The State Historical Society of Missouri,cat
2018-04-10T06:00:51.475456Z,1f195af942ab58bfd1b7a970b8272da5,"Cooper Hewitt, Smithsonian Design Museum",cat
2018-04-09T21:17:46.066295Z,1f1e81a99860f809acb258697af7e9f6,National Anthropological Archives,cat
2018-02-13T14:59:09.889495Z,1f2167c5528ee9938a139e683bc53bb6,United States Government Publishing Office (GPO),cat
2018-02-13T14:32:08.954721Z,1f219ba7fd896ee55a694bd7b58187a7,United States Government Publishing Office (GPO),cat
2018-04-09T18:43:06.012672Z,1f23e85309b3c0ad6d5ad95c393d299c,University of North Carolina at Greensboro,cat
2018-03-06T16:40:49.670894Z,1f2a2709be5ba88978349860d6c7ad3b,"UC Santa Barbara, Library, Department of Special Research Collections",cat
2018-02-14T09:26:04.673Z,1f2cda190cc7cb36b7824e0d7f7fc398,National Archives at College Park - Cartographic,cat
2017-11-12T14:20:30.267245Z,1f2e7e269eb667331b5e6825bd1d5719,Boston Public Library,cat
2018-03-06T16:44:41.792049Z,1f312c101d8f83c8ca26c1865ae75299,"UC Santa Barbara, Library, Department of Special Research Collections",cat
2018-02-13T15:00:12.403307Z,1f3160a0dcdfe0b647e10c312ca965ce,United States Government Publishing Office (GPO),cat
2018-02-13T15:00:12.403307Z,1f3160a0dcdfe0b647e10c312ca965ce,United States Government Publishing Office (GPO),cat
2018-02-05T23:54:42.012863Z,1f39212af5ad762fe375b0442e9b4931,University of Southern California. Libraries,cat
2018-04-10T13:56:14.368228Z,1f3a8040a83731307cd3111a175ad4c5,"Archives Center, National Museum of American History",cat
2018-03-06T15:49:16.338291Z,1f3b6cb721c52b76130af4b433a1c31d,"UC Santa Barbara, Library, Department of Special Research Collections",cat
2018-04-11T16:55:26.139810Z,1f3c1a4f08ca2cc16c9f14193d14a8d7,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Photography Collection. The New York Public Library",cat
2018-04-12T12:05:31.781403Z,1f3e5923db9332a246d2fca59088b041,['Universidad Complutense de Madrid'],cat
2018-04-12T08:50:45.992825Z,1f3f13dfa31739401c1b1371e3f432fd,['Harvard University'],cat
2018-04-12T04:00:26.906283Z,1f436d4acbeaa2c09745b2d582573f7e,['University of North Carolina'],cat
2018-04-11T23:07:44.076733Z,1f43c626f734f6cc49bd0f10f5c872a8,['Harvard University'],cat
2018-04-09T20:12:06.393159Z,1f44dcf2a503a8e91750a6c2117a156c,Springfield College Archives and Special Collections,cat
2018-02-27T15:21:20.498772Z,1f4932f03d3c8d6aa7e3e09dd6962638,University of Miami Libraries,cat
2018-04-10T14:20:58.780480Z,1f499b3fb592f7779b62f52d19733f7a,NMNH - Anthropology Dept.,cat
2018-04-11T22:54:00.937704Z,1f4eb6a2af3ce0f7596b63b5cfa2208e,['University of Michigan'],cat
2018-04-09T16:21:14.037088Z,1f4fe48f9fdc47a1203b11142cb1b890,Queens Borough Public Library,cat
2018-04-10T06:00:54.547851Z,1f52ab76761cdb2625a1b77893c3ff77,"Cooper Hewitt, Smithsonian Design Museum",cat
2018-03-06T17:17:45.908329Z,1f544bcf0551d09c4c32baf5b93e7489,Claremont Colleges Library,cat
2018-03-06T15:11:05.034341Z,1f55227dff5f6d6d610085c01ddbb836,"UC Santa Barbara, Library, Department of Special Research Collections",cat
2018-03-06T15:41:25.619242Z,1f5865fae2800a51730a1785d00a8ddc,"UC Santa Barbara, Library, Department of Special Research Collections",cat
2018-04-16T22:21:47.932890Z,1f5ec6272ba0df219badf6d9133acdcc,University of Wisconsin-Milwaukee,cat
2018-04-11T15:13:41.518933Z,1f5ffe56060f62e195139b4edff0725e,Billy Rose Theatre Division. The New York Public Library,cat
2018-04-10T16:52:41.814080Z,1f673f0f104a8b0325bb9b3b41f70fab,"Archives Center, National Museum of American History",cat
2018-03-06T17:00:44.366466Z,1f71edb93ffaad1afb39bf9f36ca12ed,"UC Santa Barbara, Library, Department of Special Research Collections",cat
2018-03-20T14:38:58.848644Z,1f78360d934ab1acf90fe2155df5fc58,Rhodes College. Crossroads to Freedom,cat
2018-04-11T23:07:43.890211Z,1f7e883e7fd02a6a28034ee31a2aabf3,['Purdue University'],cat
2018-03-06T17:44:16.091535Z,1f8039e15e2c56dcf98ed6c82ce00ef8,"UC Santa Barbara, Library, Department of Special Research Collections",cat
2018-04-12T10:19:06.757439Z,1f82547bab8067490c282da8ed22557a,['University of California'],cat
2018-03-06T15:24:32.912285Z,1f874ecd44ba6486e12333dea2699b99,"Chapman University, Frank Mt. Pleasant Library of Special Collections and Archives",cat
2018-04-10T19:08:12.135661Z,1f898a5142d621c2d48ba2dab139ca68,NMNH - Botany Dept.,cat
2018-04-12T00:38:28.920473Z,1f8a85db7360b96982a99048350ade6d,['University of Minnesota'],cat
2018-02-14T09:26:04.673Z,1f902f8ac6141700adcb5f8305cd8ea0,"National Archives at Washington, DC - Textual Reference",cat
2016-03-30,1f9134bc35928919a0784b83a1b584af,University of Washington,cat
2018-04-09T15:52:36.600472Z,1f9303e9593237f7f2bbef4fb4d3fdc9,Getty Research Institute,cat
2018-04-12T09:11:10.360547Z,1f960c8b6aad9f0f611493fa4ab63d14,['Getty Research Institute'],cat
2018-04-11T15:34:44.845715Z,1f975d9a04f97fa0f83ec9b10942356a,Spencer Collection. The New York Public Library,cat
2018-04-12T01:57:17.234268Z,1f9cf695e560e2623cdc52ff5a1eec8a,['University of Michigan'],cat
2018-03-06T16:34:37.587620Z,1fa037e333cafad64436849f00ac1af2,"UC Santa Barbara, Library, Department of Special Research Collections",cat
2018-03-06T17:57:02.787528Z,1fa39456155ef387be1c3ad9c9f7b443,"UC Santa Barbara, Library, Department of Special Research Collections",cat
2018-02-13T14:59:55.605412Z,1fa4bb2dabbd2bf0495f023eab855bc6,United States Government Publishing Office (GPO),cat
2018-03-26T15:30:56.954991Z,1fa6d16443bff0f1aa4aaa7bc5fedace,South Dakota State University,cat
2018-03-06T15:40:37.629479Z,1fa7ac7de089bab7ff8cd2eee753ab14,"UC Santa Barbara, Library, Department of Special Research Collections",cat
2018-03-06T17:32:25.827293Z,1fac5b2638b3ca68c3452f1613d8d7e3,"UC Santa Barbara, Library, Department of Special Research Collections",cat
2018-03-06T17:32:25.827293Z,1fac5b2638b3ca68c3452f1613d8d7e3,"UC Santa Barbara, Library, Department of Special Research Collections",cat
2018-02-13T14:55:02.024875Z,1fb34f0428e1fc68dcd088b340d2687c,United States Government Publishing Office (GPO),cat
2018-02-13T14:55:02.024875Z,1fb34f0428e1fc68dcd088b340d2687c,United States Government Publishing Office (GPO),cat
2018-04-12T03:05:25.556746Z,1fb8e57f8db23482065d8a9aa6cb2dc1,['Universidad Complutense de Madrid'],cat
2018-02-13T14:38:05.152026Z,1fbd9adc69650494225355eeeb3866fa,United States Government Publishing Office (GPO),cat
2016-03-29,1fc0452abf8f46ddf768341ab132c9c0,University of Washington,cat
2018-03-26T15:15:08.277921Z,1fc6bbec31bd670288e0b227fb8460a2,Minneapolis Institute of Arts,cat
2018-04-11T15:13:38.094645Z,1fccad91eec20e783d13290ee4b54432,Billy Rose Theatre Division. The New York Public Library,cat
2018-02-13T14:55:21.693026Z,1fcfbf51e456e4611d2228ac551cf7cf,United States Government Publishing Office (GPO),cat
2018-02-13T14:55:21.693026Z,1fcfbf51e456e4611d2228ac551cf7cf,United States Government Publishing Office (GPO),cat
2017-11-12T12:29:49.810515Z,1fd31223fdaa8971fc3d244d057b871a,Getty Research Institute,cat
2018-04-12T00:34:10.539765Z,1fd593abf573899532ee264c266eb653,['University of North Carolina'],cat
2018-04-12T00:34:10.539765Z,1fd593abf573899532ee264c266eb653,['University of North Carolina'],cat
2018-04-12T09:31:58.138999Z,1fd76b4d47adcd7fa42657fed15299e6,['New York Public Library'],cat
2018-03-06T16:45:39.936567Z,1fdaf4fcb531ea27f0730da4279b70f0,"UC Santa Barbara, Library, Department of Special Research Collections",cat
2018-03-26T14:44:50.268397Z,1fdb20a0c13166b71a95c4b9309e3a46,Minneapolis Institute of Arts,cat
2018-02-13T14:59:46.706807Z,1fe3037776b63981ba7e535dacc2392a,United States Government Publishing Office (GPO),cat
2018-04-12T09:03:13.943201Z,1fe468f36d34522e059bab0485669e77,['University of Michigan'],cat
2018-04-10T07:04:14.925958Z,1fe7ee375f56a23cdb0edf9bc37b70be,NMNH - Paleobiology Dept.,cat
2018-04-11T17:16:43.840395Z,1fe8bce0e94b546ed4b0cfd1655e02e5,George Arents Collection. The New York Public Library,cat
2018-04-09T22:41:12.893842Z,1ff06394ff23b0f0b0cb51e2281883a9,KGLT,cat
2018-02-13T14:38:42.964497Z,1ff3876931567b7cc75da816c4ea63d1,United States Government Publishing Office (GPO),cat
2018-02-13T14:40:37.049889Z,1ff73e5733485731ca1b22aeacbbd9c7,United States Government Publishing Office (GPO),cat
2018-04-09T19:15:53.826059Z,1ffb84bce0f7b264cc9588ab5118eaa9,University of North Carolina at Chapel Hill,cat
2018-03-06T16:02:45.326545Z,1ffd5fe229448831f063e947c2cca69b,"UC Santa Barbara, Library, Department of Special Research Collections",cat
2018-03-06T17:09:16.520460Z,20003e91dc27a034e205aab16a1f3d9e,"UC Santa Barbara, Library, Department of Special Research Collections",cat
2018-04-12T12:08:13.561285Z,20061662a493eb062663028d65caa362,['University of California'],cat
2017-11-12T13:58:52.463789Z,200c4810e1b8cd9932cac3c9e1459034,Royal College of Surgeons of England,cat
2018-03-06T17:00:44.226387Z,2010494bf468416e22c85db30bcd2e1e,"UC Santa Barbara, Library, Department of Special Research Collections",cat
2018-02-27T15:12:38.824759Z,2011516a262b516ac21f9fff1a5fdd74,University of Miami Libraries,cat
2018-04-04T23:22:42.995067Z,2016662bea30c5b9eb00b0542de6ee08,University of Utah,cat
2018-04-11T22:38:30.196965Z,2017c5b60634a1d3950415578975ea3c,['University of Chicago'],cat
2018-03-06T17:03:25.662692Z,2019f5123b426644f249232056ec7321,"UC Santa Barbara, Library, Department of Special Research Collections",cat
2018-04-12T05:46:03.236074Z,201cac9234c6fe9de6c064dbdb824121,['New York Public Library'],cat
2017-11-12T13:47:43.025046Z,201d071ea46332724883269749f0891c,Getty Research Institute,cat
2018-03-06T17:55:58.585139Z,2025b6ff50a38c39fa5c7438c6b46ef8,"UC Santa Barbara, Library, Department of Special Research Collections",cat
2018-04-09T20:17:33.420185Z,202ce2e3ca996684632b2633cbf4a378,Freer Gallery of Art and Arthur M. Sackler Gallery,cat
2018-03-26T15:15:30.658455Z,202d2c8ed3c4c3ff2f32c271a3a17da6,Minneapolis Institute of Arts,cat
2018-04-12T10:32:57.602764Z,20314e7fd35e9f4f654121ad5190e0a7,['University of Michigan'],cat
2018-04-09T18:00:20.897189Z,2032ce152e2cf49a3217ee753e18ca75,North Carolina Department of Natural and Cultural Resources,cat
2018-03-26T14:47:41.616777Z,20338356374566e42abb9b2421258ea4,Hennepin County Library,cat
2018-04-12T02:59:38.208991Z,2034d063b3fcfb44538df9f5c03ed3fc,['University of California'],cat
2018-04-09T20:12:08.892112Z,2036491f8990449d007f0a440a6c3050,Springfield College Archives and Special Collections,cat
2018-04-12T03:03:56.681062Z,203ec20cc565fb0676d078e1ce395746,['University of California'],cat
2018-03-06T17:11:11.766201Z,2043279dbe61e338bff540c0f49266a5,"California State University, Fresno",cat
2018-04-05T01:05:27.204793Z,20456c830e01a58ad3bdaf26c7a999a7,Brigham Young University - Harold B. Lee Library,cat
2018-04-11T22:38:28.992846Z,2046e6f2505228fdd36d0b52722adff4,['University of Chicago'],cat
2018-04-09T20:10:03.029830Z,2049f2291a3f3a5954622c3cc4e52800,"Special Collections and University Archives, University of Massachusetts Amherst Libraries",cat
2018-04-10T05:16:47.956646Z,204dfa4f37733daa913d3a9c44cfb37b,National Anthropological Archives,cat
2018-04-12T02:01:37.893765Z,204eedc2ede6150cfd847591b1b65499,['University of North Carolina'],cat
2018-04-09T17:06:09.035473Z,20578f2840a932ae5269a2c36fa34d74,Onondaga County Public Library. Local History & Genealogy Department,cat
2018-02-13T14:58:43.891466Z,2060d92b953c5690b57c85421bf375a8,United States Government Publishing Office (GPO),cat
2018-02-13T14:58:43.891466Z,2060d92b953c5690b57c85421bf375a8,United States Government Publishing Office (GPO),cat
2018-04-09T16:17:11.228632Z,2060da1a856389a80a92129597526dcc,Whitney Museum of American Art. Library,cat
2018-03-06T17:57:02.608490Z,2064b151d916de1a67bc8b9e624ba48b,"UC Santa Barbara, Library, Department of Special Research Collections",cat
2018-04-12T08:25:50.451329Z,206730927d94c804a305cc0e59a1fb23,['New York Public Library'],cat
2018-04-09T20:54:39.805940Z,206e1d26435260d615ac65df1f63195c,"Special Collections and University Archives, University of Massachusetts Amherst Libraries",cat
2018-04-10T01:23:25.260303Z,206e4ab362ca6e5f26d321448495f338,National Anthropological Archives,cat
2018-04-12T05:28:04.788090Z,2070bc7defac77553021699d5198ec73,['University of Michigan'],cat
2018-02-13T14:57:15.837262Z,2071d846653f68281431f56d712d8eb3,United States Government Publishing Office (GPO),cat
2018-04-11T14:29:07.796776Z,207291b484eda8398505e29b2a9384c1,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Photography Collection. The New York Public Library",cat
2017-11-12T13:11:41.002641Z,2074302fb353f239bee560e7eefd4b7d,U.S. National Library of Medicine,cat
2017-11-12T13:11:41.002641Z,2074302fb353f239bee560e7eefd4b7d,U.S. National Library of Medicine,cat
2018-02-13T15:03:58.713676Z,20750b41d648c54a99d3f869bd6ee34b,United States Government Publishing Office (GPO),cat
2018-03-06T16:48:58.398629Z,207d068f9caca833524c5338d76e6d4f,Los Angeles Public Library,cat
2018-02-14T09:26:04.673Z,208032f1075a81bc7f5724cf12e922fe,National Archives at College Park - Still PicturesNational Archives at College Park - Still Pictures,cat
2018-04-11T18:40:38.863724Z,20871ac70fabf5817753afaaac891385,Music Division. The New York Public Library,cat
2018-04-10T16:00:54.360039Z,208bac32b8dda6af255e1f4b115eab77,National Anthropological Archives,cat
2017-11-12T13:07:47.852178Z,208e4b305ab2c0a35b9ab99c5b33048a,Getty Research Institute,cat
2018-04-10T16:39:04.337145Z,208fe2e2c243d74c5d5360dcc0b58fb5,National Museum of American History,cat
2018-03-26T14:42:40.303770Z,2095c02c8fc838cb533bc8310731fa76,Minneapolis Institute of Arts,cat
2018-03-06T18:07:31.702019Z,209b8858c66e3dcabbe93ced948ed74e,"California State University, Fresno",cat
2018-04-09T19:16:01.949022Z,209be578cee643cdb5c4c70f12fdaff3,University of North Carolina at Chapel Hill,cat
2018-04-10T11:33:11.024442Z,209ef22d9a93d449e55eea084d585118,Smithsonian American Art Museum,cat
2018-03-06T16:46:47.937652Z,20a86d436c7bb30cf87bafee9d71de2f,"UC Berkeley, Phoebe A. Hearst Museum of Anthropology",cat
2018-02-13T14:40:00.298746Z,20ab3ec11ae110003bb2739f831a9626,United States Government Publishing Office (GPO),cat
2018-03-06T15:11:10.065869Z,20ac588f21b5bb4325e565f8780c833e,"UCLA, Library Special Collections, Charles E. Young Research Library",cat
2018-04-12T11:55:45.618992Z,20ad5a826b361aab7f56bc282d21e42b,['University of Michigan'],cat
2018-04-12T00:36:50.641078Z,20b94e0990203fccfa14a195b17c786b,['University of Wisconsin'],cat
2018-04-10T11:33:14.909626Z,20ba8893b3f9a8b6d5e891cb444f7a2a,Smithsonian American Art Museum,cat
2018-03-06T16:38:42.404985Z,20bb60b1deed7bcee0ce96c450c8b384,"UC Santa Barbara, Library, Department of Special Research Collections",cat
2018-03-06T16:38:42.404985Z,20bb60b1deed7bcee0ce96c450c8b384,"UC Santa Barbara, Library, Department of Special Research Collections",cat
2018-04-12T00:55:41.052925Z,20bdb0ba2f02d1e9f3270897a9ea2c62,['University of Wisconsin'],cat
2018-04-12T02:57:39.314520Z,20bfb81cbbdfd70b9158effc6da9086d,['University of Illinois'],cat
2018-04-04T21:57:34.020918Z,20c25fb74c5307db70a1860cab06f616,University of Utah - Spencer S. Eccles Health Sciences Library,cat
2018-03-06T17:42:41.365264Z,20c29e5300140816327e0975c774963e,"UC Santa Barbara, Library, Department of Special Research Collections",cat
2018-03-06T18:07:27.369766Z,20c3b31442455b9f6edcc059f44cb7ee,"UC Santa Barbara, Library, Department of Special Research Collections",cat
2018-02-13T14:19:45.606619Z,20c6c4ef0131e0b304522eab215e3375,United States Government Publishing Office (GPO),cat
2018-03-06T17:10:02.104575Z,20ca299aa8a198c7ca9515cb93d184af,"UC Santa Barbara, Library, Department of Special Research Collections",cat
2018-04-04T23:38:47.190792Z,20cb37371ea4ff654ad14256ecd33c67,Uintah County (UT) Library,cat
2018-02-13T14:53:06.779267Z,20ccf686e03d6a11220a4a599a9c0c27,United States Government Publishing Office (GPO),cat
2018-02-13T14:26:17.051776Z,20cedfd188b6d2d52b567588d48af5ee,United States Government Publishing Office (GPO),cat
2018-04-12T09:18:44.479923Z,20d357d4104a404acf03fed375fa7404,['New York Public Library'],cat
2018-04-09T15:50:04.302754Z,20d44a7cee9c55860deeb06415ffb692,Getty Research Institute,cat
2016-03-29,20d6e7521caad59e6fa28bf7d04f864a,University of Washington,cat
2018-04-12T03:35:37.843172Z,20d7ac2d9b846326b2a2cfd922adfafc,['University of California'],cat
2018-04-12T06:20:59.005504Z,20d7bc27a70506bf64053c1779190298,['University of North Carolina'],cat
2018-02-13T14:19:48.998623Z,20d8b77166b02d001bbacd57cc95af33,United States Government Publishing Office (GPO),cat
2017-04-03T22:28:59.889850Z,20da7a7845515a1190d566d6d93c83cc,The State Historical Society of Missouri,cat
2018-03-26T14:28:37.027613Z,20dd420d8580e3a34d084ab2264fdcdc,Hennepin County Library,cat
